"GG Langtext","DST Langtext","Förderprogramm","Postleitzahl","Ausbezahlte Fördersumme","Anzahl der Förderfälle","jahr"
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1020",22000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1040",3000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","2130",70000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1090",12000,1,2024
"Kultur und Wissenschaft","Kultur","Förderung von Institutionen im Bereich Darstellende Kunst","1060",5.6e+07,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1050",6000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1050",4000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1070",8000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1020",2500,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1050",12000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1040",15000,1,2024
"Kultur und Wissenschaft","Kultur","Förderung von Institutionen im Bereich Darstellende Kunst","1070",280000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1090",5000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1200",15000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1060",1500,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1150",4000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1080",25000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1070",13000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Film, Mode und Design","1070",1615000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1050",8000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1090",30000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1140",11000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1180",5000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1230",1000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1200",4000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1050",6500,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1150",4000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1090",36000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1010",4500,1,2024
"Kultur und Wissenschaft","Kultur","Wissenschaftsstipendium","1120",10000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1210",10000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1010",5000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1010",50000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1020",5000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1090",4000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1100",10000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1070",30000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1020",12000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1020",6000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Film, Mode und Design","1040",10000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1070",15000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Film, Mode und Design","1060",8500,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Film, Mode und Design","1150",4000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Kulturinitiativen","1190",5000,1,2024
"Kultur und Wissenschaft","Kultur","Druckkostenzuschuss","1060",4000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1010",1300000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1140",10000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1030",1000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1170",4000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1190",2500,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1220",1500,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1050",8000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1030",3000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1030",6000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1230",20000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1170",5000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1090",5000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Film, Mode und Design","1160",4000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1190",1000,1,2024
"Kultur und Wissenschaft","Kultur","Förderung von Institutionen im Bereich Darstellende Kunst","1120",2150000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Literatur","1230",12000,1,2024
"Kultur und Wissenschaft","Kultur","Förderung von Institutionen im Bereich Darstellende Kunst","1080",120000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Literatur","1140",5000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Film, Mode und Design","1120",1000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Kulturinitiativen","1040",3000,1,2024
"Kultur und Wissenschaft","Kultur","Kompositionsförderung","1020",2700,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1010",4940000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Darstellende Kunst","5020",50000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Literatur","1010",6000,1,2024
"Kultur und Wissenschaft","Kultur","Würdigungspreise der Stadt Wien","1010",4000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Kulturinitiativen","1060",3000,1,2024
"Kultur und Wissenschaft","Kultur","Würdigungspreise der Stadt Wien","1010",4000,1,2024
"Kultur und Wissenschaft","Kultur","Würdigungspreise der Stadt Wien","1200",4000,1,2024
"Kultur und Wissenschaft","Kultur","Würdigungspreise der Stadt Wien","1030",4000,1,2024
"Kultur und Wissenschaft","Kultur","Würdigungspreise der Stadt Wien","1020",4000,1,2024
"Kultur und Wissenschaft","Kultur","Würdigungspreise der Stadt Wien","1020",4000,1,2024
"Kultur und Wissenschaft","Kultur","Würdigungspreise der Stadt Wien","1050",4000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1160",5000,1,2024
"Kultur und Wissenschaft","Kultur","Würdigungspreise der Stadt Wien","1040",10000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Literatur","1010",6000,1,2024
"Kultur und Wissenschaft","Kultur","Würdigungspreise der Stadt Wien","1040",10000,1,2024
"Kultur und Wissenschaft","Kultur","Kompositionsförderung","1100",2000,1,2024
"Kultur und Wissenschaft","Kultur","Würdigungspreise der Stadt Wien","1030",4000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Film, Mode und Design","1150",4000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Film, Mode und Design","1050",25000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Film, Mode und Design","1060",5000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1090",45000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Musik","1010",35000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1070",1177000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1080",15000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1010",70000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1070",6000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1090",5000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1200",12000,1,2024
"Kultur und Wissenschaft","Kultur","Kunstankauf","1030",11600,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1020",4000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1030",9000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Film, Mode und Design","1040",7500,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1090",30000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1070",80000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1070",60000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Film, Mode und Design","1060",10000,1,2024
"Kultur und Wissenschaft","Kultur","Druckkostenzuschuss","1130",2000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Kulturinitiativen","1020",3000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1160",2000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Kulturinitiativen","1080",28000,1,2024
"Kultur und Wissenschaft","Kultur","Druckkostenzuschuss","1010",2000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Film, Mode und Design","1060",35000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Kulturinitiativen","1160",210000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1120",12000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1070",5000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Literatur","1010",1230000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1070",22000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Film, Mode und Design","1020",2500,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1160",7500,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Film, Mode und Design","1020",5000,1,2024
"Kultur und Wissenschaft","Kultur","Förderung von Institutionen im Bereich Darstellende Kunst","1030",3e+05,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Film, Mode und Design","1080",9000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1070",20000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1050",6000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1020",4800,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1040",2600,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Film, Mode und Design","1020",4500,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Literatur","1140",5000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1150",8000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1070",12000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Film, Mode und Design","1030",7000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Film, Mode und Design","1220",1500,1,2024
"Kultur und Wissenschaft","Kultur","Förderung von Institutionen im Bereich Darstellende Kunst","1010",830000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Film, Mode und Design","1040",5000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Kulturinitiativen","1010",2e+05,1,2024
"Kultur und Wissenschaft","Kultur","Würdigungspreise der Stadt Wien","1140",4000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1040",8000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Film, Mode und Design","1160",3000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1220",5000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Wissenschaft und Forschung","1230",2500,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1180",5000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1200",3500,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1160",5000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1050",35000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1150",3000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1060",60000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1200",12000,1,2024
"Kultur und Wissenschaft","Kultur","Druckkostenzuschuss","1040",3500,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Film, Mode und Design","1170",2000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1060",3200,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Film, Mode und Design","1070",7000,1,2024
"Kultur und Wissenschaft","Kultur","Druckkostenzuschuss","1080",3000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Darstellende Kunst","1070",157530,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Film, Mode und Design","1200",5000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Darstellende Kunst","1070",45000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Darstellende Kunst","1070",25000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Literatur","1050",20000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1010",25000,1,2024
"Kultur und Wissenschaft","Kultur","Kompositionsförderung","1040",2000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1220",9000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1150",8000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Film, Mode und Design","1200",135000,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1060",3200,1,2024
"Kultur und Wissenschaft","Kultur","Einzel- und Gesamtförderung im Bereich Bildende Kunst und Medienkunst","1060",60000,1,2024
